TimeStamp,Cumulative Return
2020-07-23 09:40:00,0.031981796921910055
2020-07-23 09:50:00,0.03362513036058523
2020-07-23 10:00:00,0.033309104699301706
2020-07-23 10:10:00,0.03259804696141333
2020-07-23 10:20:00,0.02904275827197167
2020-07-23 10:30:00,0.03150775842998432
2020-07-23 10:40:00,0.03191859178965317
2020-07-23 10:50:00,0.03264576683626719
2020-07-23 11:00:00,0.031002117371930593
2020-07-23 11:10:00,0.03161836741143387
2020-07-23 11:20:00,0.032076920645956575
2020-07-23 11:30:00,0.032392630281578905
2020-07-23 11:40:00,0.03353032266220013
2020-07-23 11:50:00,0.0329298739057613
2020-07-23 12:00:00,0.03229782258319358
2020-07-23 12:10:00,0.028947950573586567
2020-07-23 12:20:00,0.029580001896154062
2020-07-23 12:30:00,0.029485194197768738
2020-07-23 12:40:00,0.028063078721992207
2020-07-23 12:50:00,0.028379104383275955
2020-07-23 13:00:00,0.027936668457478664
2020-07-23 13:10:00,0.028916348007458126
2020-07-23 13:20:00,0.027494232531681595
2020-07-23 13:30:00,0.026956988907499202
2020-07-23 13:40:00,0.025187245204310482
2020-07-23 13:50:00,0.021710962930189925
2020-07-23 14:00:00,0.022564232215655844
2020-07-23 14:10:00,0.019846411528616104
2020-07-23 14:20:00,0.018171475523812486
2020-07-23 14:30:00,0.019530385867332356
2020-07-23 14:40:00,0.017318206238346567
2020-07-23 14:50:00,0.020225642322156512
2020-07-23 15:00:00,0.02060487311569692
2020-07-23 15:10:00,0.018898334544765083
2020-07-23 15:20:00,0.019972821793129647
2020-07-23 15:30:00,0.019103751224599508
2020-07-23 15:40:00,0.019720001264102782
2020-07-23 15:50:00,0.01926176405524127
2020-07-23 16:00:00,0.020288847454413395
2020-07-24 09:40:00,0.010650064785260538
2020-07-24 09:50:00,0.01204057769490885
2020-07-24 10:00:00,0.013178270075530074
2020-07-24 10:10:00,0.015042821477103896
2020-07-24 10:20:00,0.015011218910975677
2020-07-24 10:30:00,0.015422052270644304
2020-07-24 10:40:00,0.012735834149732783
2020-07-24 10:50:00,0.014505577852921503
2020-07-24 11:00:00,0.017030938912239613
2020-07-24 11:10:00,0.016395727333059495
2020-07-24 11:20:00,0.015358847138387643
2020-07-24 11:30:00,0.01665455234965063
2020-07-24 11:40:00,0.014916411212590353
2020-07-24 11:50:00,0.01475839838194859
2020-07-24 12:00:00,0.015516859969029406
2020-07-24 12:10:00,0.013273077773915176
2020-07-24 12:20:00,0.012925449546502987
2020-07-24 12:30:00,0.013905129096482671
2020-07-24 12:40:00,0.013494295736813822
2020-07-24 12:50:00,0.012356603356192375
2020-07-24 13:00:00,0.01208798154410129
2020-07-24 13:10:00,0.010523654520746994
2020-07-24 13:20:00,0.00992320576430794
2020-07-24 13:30:00,0.011882564864266865
2020-07-24 13:40:00,0.011345321240084694
2020-07-24 13:50:00,0.0133678854723005
2020-07-24 14:00:00,0.013241475207786957
2020-07-24 14:10:00,0.014568782985178386
