TimeStamp,Price
2020-08-31 15:30:00,350.46
2020-08-31 15:40:00,350.68
2020-08-31 15:50:00,351.15
2020-08-31 16:00:00,349.81
2020-09-01 09:30:00,350.2063
2020-09-01 09:40:00,349.92
2020-09-01 09:50:00,350.27
2020-09-01 10:00:00,350.63
2020-09-01 10:10:00,350.445
2020-09-01 10:20:00,350.635
2020-09-01 10:30:00,351.395
2020-09-01 10:40:00,351.21
2020-09-01 10:50:00,351.05
2020-09-01 11:00:00,350.68
2020-09-01 11:10:00,350.84
2020-09-01 11:20:00,350.98
2020-09-01 11:30:00,350.79
2020-09-01 11:40:00,350.86
2020-09-01 11:50:00,350.92
2020-09-01 12:00:00,350.7601
2020-09-01 12:10:00,351.04
2020-09-01 12:20:00,351.13
2020-09-01 12:30:00,350.955
2020-09-01 12:40:00,350.95
2020-09-01 12:50:00,350.92
2020-09-01 13:00:00,351.201
2020-09-01 13:10:00,351.0001
2020-09-01 13:20:00,350.985
2020-09-01 13:30:00,351.0
2020-09-01 13:40:00,351.195
2020-09-01 13:50:00,351.46
2020-09-01 14:00:00,351.335
2020-09-01 14:10:00,351.435
2020-09-01 14:20:00,351.6099
2020-09-01 14:30:00,351.73
2020-09-01 14:40:00,351.78
2020-09-01 14:50:00,351.74
2020-09-01 15:00:00,351.83
2020-09-01 15:10:00,351.83
2020-09-01 15:20:00,351.63
2020-09-01 15:30:00,351.52
2020-09-01 15:40:00,351.59
2020-09-01 15:50:00,351.66
2020-09-01 16:00:00,352.62
2020-09-02 09:30:00,352.6
2020-09-02 09:40:00,354.18
2020-09-02 09:50:00,354.17
2020-09-02 10:00:00,353.79
2020-09-02 10:10:00,353.7
2020-09-02 10:20:00,354.51
2020-09-02 10:30:00,354.97
2020-09-02 10:40:00,354.715
2020-09-02 10:50:00,354.76
2020-09-02 11:00:00,354.93
2020-09-02 11:10:00,354.53
2020-09-02 11:20:00,354.53
2020-09-02 11:30:00,354.43
2020-09-02 11:40:00,353.76
2020-09-02 11:50:00,354.35
2020-09-02 12:00:00,354.77
2020-09-02 12:10:00,354.87
2020-09-02 12:20:00,355.37
2020-09-02 12:30:00,355.45
2020-09-02 12:40:00,355.565
2020-09-02 12:50:00,355.588
2020-09-02 13:00:00,355.56
2020-09-02 13:10:00,355.56
2020-09-02 13:20:00,356.23
2020-09-02 13:30:00,356.46
2020-09-02 13:40:00,356.64
2020-09-02 13:50:00,356.5001
2020-09-02 14:00:00,356.45
2020-09-02 14:10:00,356.29
2020-09-02 14:20:00,356.37
2020-09-02 14:30:00,356.53
2020-09-02 14:40:00,356.485
2020-09-02 14:50:00,356.77
2020-09-02 15:00:00,356.76
2020-09-02 15:10:00,356.95
2020-09-02 15:20:00,357.74
2020-09-02 15:30:00,357.66
2020-09-02 15:40:00,358.05
2020-09-02 15:50:00,358.665
2020-09-02 16:00:00,357.68
